time;pot_1;pot_2;pot_3;pot_4;pot_5;pot_6
2025-02-13 06:20:46 UTC;1154;1420;-1044;758;0;-447
2025-02-13 06:23:47 UTC;1154;1420;-1044;758;0;-447
2025-02-13 06:26:47 UTC;1155;1420;-1044;758;0;-447
2025-02-13 06:29:47 UTC;1155;1420;-1044;758;0;-447
2025-02-13 06:32:47 UTC;1155;1420;-1045;758;0;-447
2025-02-13 06:35:47 UTC;1155;1420;-1045;759;0;-447
2025-02-13 06:38:47 UTC;1155;1420;-1045;759;0;-447
2025-02-13 06:41:47 UTC;1155;1420;-1045;759;0;-447
2025-02-13 06:44:47 UTC;1155;1425;-1045;759;0;-447
2025-02-13 06:47:47 UTC;1156;1425;-1045;759;0;-447
2025-02-13 06:50:47 UTC;1156;1425;-1045;759;0;-447
2025-02-13 06:53:48 UTC;1156;1425;-1045;759;0;-447
2025-02-13 06:56:48 UTC;1156;1425;-1045;759;0;-447
2025-02-13 06:59:48 UTC;1156;1426;-1045;759;0;-447
2025-02-13 07:02:48 UTC;1156;1426;-1045;759;0;-447
2025-02-13 07:05:48 UTC;1156;1426;-1045;759;0;-447
2025-02-13 07:08:48 UTC;1156;1426;-1045;759;0;-447
2025-02-13 07:11:48 UTC;1156;1426;-1045;759;0;-447
2025-02-13 07:14:48 UTC;1156;1426;-1045;759;0;-447
2025-02-13 07:17:48 UTC;1157;1426;-1045;759;0;-447
2025-02-13 07:20:48 UTC;1157;1426;-1045;759;0;-447
2025-02-13 07:23:48 UTC;1157;1426;-1045;759;0;-447
2025-02-13 07:26:49 UTC;1157;1427;-1045;759;0;-447
2025-02-13 07:29:49 UTC;1157;1427;-1045;759;0;-447
2025-02-13 07:32:49 UTC;1157;1427;-1045;759;0;-447
2025-02-13 07:35:49 UTC;1157;1427;-1045;759;0;-447
2025-02-13 07:38:49 UTC;1157;1427;-1045;759;0;-447
2025-02-13 07:41:49 UTC;1158;1428;-1045;759;0;-447
2025-02-13 07:44:49 UTC;1158;1428;-1045;759;0;-447
2025-02-13 07:47:49 UTC;1158;1428;-1045;759;0;-448
2025-02-13 07:50:49 UTC;1158;1428;-1045;759;0;-448
2025-02-13 07:53:49 UTC;1158;1428;-1045;759;0;-448
2025-02-13 07:56:49 UTC;1158;1428;-1045;759;0;-448
2025-02-13 07:59:49 UTC;1158;1428;-1045;759;0;-448
2025-02-13 08:02:50 UTC;1158;1428;-1045;759;0;-448
2025-02-13 08:05:50 UTC;1158;1428;-1045;759;0;-448
2025-02-13 08:08:50 UTC;1159;1428;-1045;759;0;-448
2025-02-13 08:11:50 UTC;1159;1428;-1045;759;0;-448
2025-02-13 08:14:50 UTC;1159;1428;-1045;759;0;-448
2025-02-13 08:17:50 UTC;1159;1428;-1045;759;0;-448
2025-02-13 08:20:50 UTC;1159;1428;-1045;759;0;-448
2025-02-13 08:23:50 UTC;1159;1429;-1046;759;0;-448
2025-02-13 08:26:50 UTC;1159;1429;-1046;759;0;-448
2025-02-13 08:29:50 UTC;1160;1429;-1046;759;0;-448
2025-02-13 08:32:51 UTC;1160;1429;-1046;760;0;-448
2025-02-13 08:35:51 UTC;1160;1429;-1046;760;0;-448
2025-02-13 08:38:51 UTC;1160;1429;-1046;760;0;-448
2025-02-13 08:41:51 UTC;1160;1430;-1046;760;0;-448
2025-02-13 08:44:51 UTC;1160;1430;-1046;760;0;-448
2025-02-13 08:47:51 UTC;1160;1430;-1046;760;0;-448
2025-02-13 08:50:51 UTC;1160;1430;-1046;760;0;-448
2025-02-13 08:53:51 UTC;1160;1430;-1046;760;0;-448
2025-02-13 08:56:51 UTC;1160;1430;-1046;760;0;-448
2025-02-13 08:59:51 UTC;1160;1430;-1046;760;0;-448
2025-02-13 09:02:51 UTC;1160;1430;-1046;760;0;-448
2025-02-13 09:05:52 UTC;1160;1430;-1046;760;0;-449
2025-02-13 09:08:52 UTC;1161;1430;-1046;760;0;-449
2025-02-13 09:11:52 UTC;1161;1431;-1046;760;0;-449
2025-02-13 09:14:52 UTC;1161;1431;-1046;760;0;-449
2025-02-13 09:17:52 UTC;1161;1431;-1046;760;0;-449
2025-02-13 09:20:52 UTC;1161;1431;-1046;760;0;-449
2025-02-13 09:23:52 UTC;1161;1431;-1046;760;0;-449
2025-02-13 09:26:52 UTC;1162;1431;-1046;760;0;-449
2025-02-13 09:29:52 UTC;1162;1432;-1046;760;0;-449
2025-02-13 09:32:52 UTC;1162;1432;-1046;760;0;-449
2025-02-13 09:35:53 UTC;1162;1432;-1046;760;0;-449
2025-02-13 09:38:53 UTC;1162;1432;-1046;760;0;-449
2025-02-13 09:41:53 UTC;1162;1432;-1046;760;0;-449
2025-02-13 09:44:53 UTC;1162;1432;-1046;760;0;-449
2025-02-13 09:47:53 UTC;1162;1432;-1046;760;0;-449
2025-02-13 09:50:53 UTC;1162;1432;-1046;760;0;-449
2025-02-13 09:53:53 UTC;1162;1432;-1046;760;0;-449
2025-02-13 09:56:53 UTC;1162;1432;-1046;760;0;-449
2025-02-13 09:59:53 UTC;1162;1432;-1046;760;0;-449
2025-02-13 10:02:53 UTC;1162;1432;-1046;760;0;-449
2025-02-13 10:05:53 UTC;1162;1432;-1046;760;0;-449
2025-02-13 10:08:53 UTC;1163;1433;-1046;760;0;-449
2025-02-13 10:11:54 UTC;1163;1433;-1046;760;0;-449
2025-02-13 10:14:54 UTC;1163;1433;-1046;760;0;-450
2025-02-13 10:17:54 UTC;1163;1433;-1046;760;0;-450
2025-02-13 10:20:54 UTC;1163;1433;-1046;760;0;-450
2025-02-13 10:23:54 UTC;1163;1433;-1046;760;0;-450
2025-02-13 10:26:54 UTC;1164;1434;-1046;760;0;-450
2025-02-13 10:29:54 UTC;1164;1434;-1046;760;0;-450
2025-02-13 10:32:54 UTC;1164;1434;-1046;760;0;-450
2025-02-13 10:35:54 UTC;1164;1434;-1046;761;0;-450
2025-02-13 10:38:55 UTC;1164;1434;-1046;761;0;-450
2025-02-13 10:41:55 UTC;1164;1434;-1046;761;0;-450
2025-02-13 10:44:55 UTC;1164;1434;-1046;761;0;-450
2025-02-13 10:47:55 UTC;1164;1434;-1046;761;0;-450
2025-02-13 10:50:55 UTC;1164;1434;-1046;761;0;-450
2025-02-13 10:53:55 UTC;1164;1434;-1046;761;0;-450
2025-02-13 10:56:55 UTC;1164;1434;-1046;761;0;-450
2025-02-13 10:59:55 UTC;1164;1434;-1046;761;0;-450
2025-02-13 11:02:55 UTC;1164;1434;-1046;761;0;-450
2025-02-13 11:05:55 UTC;1164;1434;-1046;761;0;-450
2025-02-13 11:08:55 UTC;1164;1435;-1046;761;0;-450
2025-02-13 11:11:56 UTC;1164;1435;-1046;761;0;-450
2025-02-13 11:14:56 UTC;1164;1435;-1047;761;0;-450
2025-02-13 11:17:56 UTC;1164;1435;-1047;761;0;-450
2025-02-13 11:20:56 UTC;1165;1435;-1047;761;0;-450
2025-02-13 11:23:56 UTC;1165;1435;-1047;761;0;-450
2025-02-13 11:26:56 UTC;1165;1435;-1047;761;0;-451
2025-02-13 11:29:56 UTC;1165;1435;-1047;761;0;-451
2025-02-13 11:32:56 UTC;1165;1436;-1047;761;0;-451
2025-02-13 11:35:56 UTC;1165;1436;-1047;761;0;-451
2025-02-13 11:38:56 UTC;1165;1436;-1047;761;0;-451
2025-02-13 11:41:56 UTC;1166;1436;-1047;761;0;-451
2025-02-13 11:44:57 UTC;1166;1436;-1047;761;0;-451
2025-02-13 11:47:57 UTC;1166;1436;-1047;761;0;-451
2025-02-13 11:50:57 UTC;1166;1436;-1047;761;0;-451
2025-02-13 11:53:57 UTC;1166;1436;-1047;761;0;-451
2025-02-13 11:56:57 UTC;1166;1436;-1047;761;0;-451
2025-02-13 11:59:57 UTC;1166;1436;-1047;761;0;-451
2025-02-13 12:02:57 UTC;1166;1436;-1047;761;0;-451
2025-02-13 12:05:57 UTC;1166;1436;-1047;761;0;-451
2025-02-13 12:08:57 UTC;1166;1436;-1047;761;0;-451
2025-02-13 12:11:57 UTC;1166;1436;-1047;761;0;-451
2025-02-13 12:14:57 UTC;1166;1437;-1047;761;0;-451
2025-02-13 12:17:58 UTC;1166;1437;-1047;761;0;-451
2025-02-13 12:20:58 UTC;1166;1437;-1047;761;0;-451
2025-02-13 12:23:58 UTC;1166;1437;-1047;761;0;-451
2025-02-13 12:26:58 UTC;1166;1437;-1047;761;0;-451
2025-02-13 12:29:58 UTC;1166;1437;-1047;761;0;-451
2025-02-13 12:32:58 UTC;1167;1438;-1047;761;0;-451
2025-02-13 12:35:58 UTC;1167;1438;-1047;761;0;-451
2025-02-13 12:38:58 UTC;1167;1438;-1047;761;0;-451
2025-02-13 12:41:58 UTC;1167;1438;-1047;761;0;-451
2025-02-13 12:44:58 UTC;1167;1438;-1047;761;0;-451
2025-02-13 12:47:59 UTC;1167;1438;-1047;761;0;-451
2025-02-13 12:50:59 UTC;1167;1438;-1047;761;0;-451
2025-02-13 12:53:59 UTC;1168;1438;-1047;761;0;-451
2025-02-13 12:56:59 UTC;1168;1438;-1047;761;0;-451
2025-02-13 12:59:59 UTC;1168;1438;-1047;761;0;-451
2025-02-13 13:02:59 UTC;1168;1438;-1047;761;0;-451
2025-02-13 13:05:59 UTC;1168;1438;-1047;761;0;-451
2025-02-13 13:08:59 UTC;1168;1438;-1047;761;0;-451
2025-02-13 13:11:59 UTC;1168;1438;-1047;761;0;-451
2025-02-13 13:14:59 UTC;1168;1439;-1047;761;0;-451
2025-02-13 13:17:59 UTC;1168;1439;-1047;761;0;-451
2025-02-13 13:21:00 UTC;1168;1439;-1047;761;0;-451
2025-02-13 13:24:00 UTC;1168;1439;-1047;761;0;-451
2025-02-13 13:27:00 UTC;1168;1439;-1047;761;0;-451
2025-02-13 13:30:00 UTC;1168;1439;-1047;761;0;-451
2025-02-13 13:33:00 UTC;1168;1439;-1047;761;0;-451
2025-02-13 13:36:00 UTC;1168;1439;-1047;761;0;-451
2025-02-13 13:39:00 UTC;1168;1439;-1047;761;0;-451
2025-02-13 13:42:00 UTC;1168;1439;-1047;761;0;-451
2025-02-13 13:45:00 UTC;1168;1439;-1047;761;0;-451
2025-02-13 13:48:00 UTC;1168;1440;-1047;761;0;-451
2025-02-13 13:51:01 UTC;1168;1440;-1047;761;0;-451
2025-02-13 13:54:01 UTC;1168;1440;-1047;761;0;-451
2025-02-13 13:57:01 UTC;1169;1440;-1047;761;0;-451
2025-02-13 14:00:01 UTC;1169;1440;-1047;761;0;-451
2025-02-13 14:03:01 UTC;1169;1440;-1047;761;0;-451
2025-02-13 14:06:01 UTC;1169;1440;-1047;761;0;-451
2025-02-13 14:09:01 UTC;1169;1440;-1047;762;0;-451
2025-02-13 14:12:01 UTC;1169;1440;-1047;762;0;-451
2025-02-13 14:15:01 UTC;1170;1440;-1047;762;0;-451
2025-02-13 14:18:01 UTC;1170;1440;-1047;762;0;-451
2025-02-13 14:21:01 UTC;1170;1440;-1047;762;0;-451
2025-02-13 14:24:02 UTC;1170;1445;-1047;762;0;-451
2025-02-13 14:27:02 UTC;1170;1445;-1047;762;0;-452
2025-02-13 14:30:02 UTC;1170;1445;-1047;762;0;-452
2025-02-13 14:33:02 UTC;1170;1453;-1047;762;0;-452
2025-02-13 14:36:02 UTC;1170;1453;-1047;762;0;-452
2025-02-13 14:39:02 UTC;1170;1453;-1047;762;0;-452
2025-02-13 14:42:02 UTC;1170;1453;-1047;762;0;-452
2025-02-13 14:45:02 UTC;1170;1453;-1047;762;0;-452
2025-02-13 14:48:02 UTC;1170;1453;-1047;762;0;-452
2025-02-13 14:51:02 UTC;1170;1453;-1047;762;0;-452
2025-02-13 14:54:02 UTC;1170;1454;-1047;762;0;-452
2025-02-13 14:57:03 UTC;1170;1454;-1047;762;0;-452
2025-02-13 15:00:03 UTC;1170;1454;-1047;762;0;-452
2025-02-13 15:03:03 UTC;1170;1454;-1047;762;0;-452
2025-02-13 15:06:03 UTC;1170;1454;-1047;762;0;-452
2025-02-13 15:09:03 UTC;1170;1454;-1047;762;0;-452
2025-02-13 15:12:03 UTC;1170;1454;-1047;762;0;-452
2025-02-13 15:15:03 UTC;1170;1454;-1047;762;0;-452
2025-02-13 15:18:03 UTC;1171;1454;-1047;762;0;-452
2025-02-13 15:21:03 UTC;1171;1454;-1047;762;0;-452
2025-02-13 15:24:03 UTC;1171;1454;-1047;762;0;-452
2025-02-13 15:27:03 UTC;1171;1454;-1046;762;0;-452
2025-02-13 15:30:04 UTC;1171;1455;-1047;762;0;-452
2025-02-13 15:33:04 UTC;1172;1455;-1047;762;0;-453
2025-02-13 15:36:04 UTC;1172;1455;-1047;762;0;-453
2025-02-13 15:39:04 UTC;1172;1455;-1047;762;0;-453
2025-02-13 15:42:04 UTC;1172;1455;-1047;762;0;-453
2025-02-13 15:45:04 UTC;1172;1455;-1047;762;0;-453
2025-02-13 15:48:04 UTC;1172;1455;-1047;762;0;-453
2025-02-13 15:51:04 UTC;1172;1456;-1047;762;0;-453
2025-02-13 15:54:04 UTC;1172;1456;-1047;762;0;-453
2025-02-13 15:57:04 UTC;1172;1456;-1047;762;0;-453
2025-02-13 16:00:05 UTC;1172;1456;-1046;762;0;-453
2025-02-13 16:03:05 UTC;1172;1456;-1046;762;0;-453
2025-02-13 16:06:05 UTC;1172;1456;-1047;762;0;-453
2025-02-13 16:09:05 UTC;1172;1456;-1047;762;0;-453
2025-02-13 16:12:05 UTC;1172;1456;-1047;762;0;-453
2025-02-13 16:15:05 UTC;1172;1456;-1047;762;0;-453
2025-02-13 16:18:05 UTC;1172;1456;-1047;762;0;-453
2025-02-13 16:21:05 UTC;1172;1456;-1047;762;0;-453
2025-02-13 16:24:05 UTC;1172;1456;-1047;762;0;-453
2025-02-13 16:27:05 UTC;1172;1456;-1047;763;0;-453
2025-02-13 16:30:05 UTC;1172;1456;-1047;763;0;-453
2025-02-13 16:33:06 UTC;1173;1456;-1047;763;0;-453
2025-02-13 16:36:06 UTC;1173;1456;-1047;763;0;-453
2025-02-13 16:39:06 UTC;1173;1456;-1047;763;0;-453
2025-02-13 16:42:06 UTC;1173;1456;-1047;763;0;-453
2025-02-13 16:45:06 UTC;1173;1456;-1047;763;0;-453
2025-02-13 16:48:06 UTC;1173;1457;-1047;763;0;-453
2025-02-13 16:51:06 UTC;1173;1457;-1047;763;0;-453
2025-02-13 16:54:06 UTC;1173;1457;-1047;763;0;-453
2025-02-13 16:57:06 UTC;1174;1457;-1047;763;0;-453
2025-02-13 17:00:06 UTC;1174;1457;-1047;763;0;-453
2025-02-13 17:03:06 UTC;1173;1457;-1047;763;0;-454
2025-02-13 17:06:07 UTC;1174;1457;-1047;763;0;-454
2025-02-13 17:09:07 UTC;1174;1457;-1047;763;0;-454
2025-02-13 17:12:07 UTC;1174;1457;-1047;763;0;-454
2025-02-13 17:15:07 UTC;1174;1457;-1047;763;0;-454
2025-02-13 17:18:07 UTC;1174;1457;-1047;763;0;-454
2025-02-13 17:21:07 UTC;1174;1457;-1047;763;0;-454
2025-02-13 17:24:07 UTC;1174;1458;-1047;763;0;-454
2025-02-13 17:27:07 UTC;1174;1458;-1047;763;0;-454
2025-02-13 17:30:07 UTC;1174;1458;-1047;763;0;-454
2025-02-13 17:33:07 UTC;1174;1458;-1047;763;0;-454
2025-02-13 17:36:07 UTC;1174;1458;-1047;763;0;-454
2025-02-13 17:39:08 UTC;1174;1458;-1047;763;0;-454
2025-02-13 17:42:08 UTC;1174;1458;-1047;763;0;-454
2025-02-13 17:45:08 UTC;1174;1458;-1047;763;0;-454
2025-02-13 17:48:08 UTC;1174;1458;-1047;763;0;-454
2025-02-13 17:51:08 UTC;1174;1458;-1047;763;0;-454
2025-02-13 17:54:08 UTC;1174;1458;-1047;763;0;-455
2025-02-13 17:57:08 UTC;1174;1458;-1047;763;0;-455
2025-02-13 18:00:08 UTC;1174;1459;-1047;763;0;-455
2025-02-13 18:03:08 UTC;1174;1459;-1047;763;0;-455
2025-02-13 18:06:08 UTC;1175;1459;-1047;763;0;-455
2025-02-13 18:09:08 UTC;1175;1459;-1047;763;0;-455
2025-02-13 18:12:09 UTC;1175;1459;-1047;763;0;-455
2025-02-13 18:15:09 UTC;1175;1459;-1047;763;0;-455
2025-02-13 18:18:09 UTC;1175;1459;-1047;763;0;-455
2025-02-13 18:21:09 UTC;1175;1459;-1047;763;0;-455
2025-02-13 18:24:09 UTC;1175;1459;-1047;763;0;-455
2025-02-13 18:27:09 UTC;1175;1459;-1047;763;0;-455
2025-02-13 18:30:09 UTC;1175;1459;-1047;763;0;-455
2025-02-13 18:33:09 UTC;1175;1459;-1047;763;0;-455
2025-02-13 18:36:09 UTC;1175;1459;-1047;763;0;-455
2025-02-13 18:39:09 UTC;1176;1459;-1047;763;0;-455
2025-02-13 18:42:10 UTC;1176;1459;-1047;763;0;-455
2025-02-13 18:45:10 UTC;1176;1459;-1047;764;0;-455
2025-02-13 18:48:10 UTC;1176;1460;-1047;764;0;-455
2025-02-13 18:51:10 UTC;1176;1460;-1047;764;0;-455
2025-02-13 18:54:10 UTC;1176;1460;-1047;764;0;-455
2025-02-13 18:57:10 UTC;1176;1460;-1047;764;0;-455
2025-02-13 19:00:10 UTC;1176;1460;-1047;764;0;-455
2025-02-13 19:03:10 UTC;1176;1460;-1047;764;0;-455
2025-02-13 19:06:10 UTC;1176;1460;-1047;764;0;-455
2025-02-13 19:09:10 UTC;1176;1460;-1047;764;0;-455
2025-02-13 19:12:11 UTC;1176;1460;-1047;764;0;-455
2025-02-13 19:15:11 UTC;1176;1460;-1047;764;0;-456
2025-02-13 19:18:11 UTC;1176;1461;-1047;764;0;-456
2025-02-13 19:21:11 UTC;1176;1461;-1047;764;0;-456
2025-02-13 19:24:11 UTC;1176;1461;-1047;764;0;-456
2025-02-13 19:27:11 UTC;1176;1461;-1047;764;0;-456
2025-02-13 19:30:11 UTC;1176;1461;-1047;764;0;-456
2025-02-13 19:33:11 UTC;1176;1461;-1047;764;0;-456
2025-02-13 19:36:11 UTC;1177;1461;-1047;764;0;-456
2025-02-13 19:39:11 UTC;1177;1461;-1047;764;0;-456
2025-02-13 19:42:11 UTC;1177;1461;-1047;764;0;-456
2025-02-13 19:45:12 UTC;1177;1462;-1047;764;0;-456
2025-02-13 19:48:12 UTC;1177;1462;-1047;764;0;-456
2025-02-13 19:51:12 UTC;1177;1462;-1047;764;0;-456
2025-02-13 19:54:12 UTC;1177;1462;-1047;764;0;-456
2025-02-13 19:57:12 UTC;1178;1462;-1047;764;0;-456
2025-02-13 20:00:12 UTC;1178;1462;-1047;765;0;-456
2025-02-13 20:03:12 UTC;1178;1462;-1047;765;0;-456
2025-02-13 20:06:12 UTC;1178;1462;-1047;765;0;-456
2025-02-13 20:09:12 UTC;1178;1462;-1047;765;0;-456
2025-02-13 20:12:12 UTC;1178;1462;-1047;765;0;-456
2025-02-13 20:15:12 UTC;1178;1462;-1047;765;0;-456
2025-02-13 20:18:13 UTC;1178;1463;-1052;765;0;-456
2025-02-13 20:21:13 UTC;1178;1463;-1052;765;0;-457
2025-02-13 20:24:13 UTC;1178;1463;-1052;765;0;-457
2025-02-13 20:27:13 UTC;1178;1463;-1052;765;0;-457
2025-02-13 20:30:13 UTC;1178;1463;-1052;765;0;-457
2025-02-13 20:33:13 UTC;1178;1463;-1052;765;0;-457
2025-02-13 20:36:13 UTC;1178;1463;-1052;765;0;-457
2025-02-13 20:39:13 UTC;1178;1463;-1052;765;0;-457
2025-02-13 20:42:13 UTC;1178;1463;-1052;765;0;-457
2025-02-13 20:45:13 UTC;1178;1463;-1052;765;0;-457
2025-02-13 20:48:13 UTC;1178;1463;-1052;765;0;-457
2025-02-13 20:51:14 UTC;1178;1463;-1052;765;0;-457
2025-02-13 20:54:14 UTC;1178;1463;-1052;765;0;-457
2025-02-13 20:57:14 UTC;1178;1463;-1052;765;0;-457
2025-02-13 21:00:14 UTC;1179;1463;-1052;765;0;-457
2025-02-13 21:03:14 UTC;1179;1464;-1052;765;0;-457
2025-02-13 21:06:14 UTC;1179;1464;-1052;765;0;-457
2025-02-13 21:09:14 UTC;1179;1464;-1052;765;0;-457
2025-02-13 21:12:14 UTC;1179;1464;-1052;765;0;-457
2025-02-13 21:15:14 UTC;1179;1464;-1052;765;0;-457
2025-02-13 21:18:14 UTC;1179;1464;-1052;765;0;-458
2025-02-13 21:21:14 UTC;1179;1464;-1052;765;0;-458
2025-02-13 21:24:15 UTC;1179;1464;-1052;765;0;-458
2025-02-13 21:27:15 UTC;1179;1464;-1052;765;0;-458
2025-02-13 21:30:15 UTC;1180;1464;-1052;765;0;-458
2025-02-13 21:33:15 UTC;1180;1464;-1052;765;0;-458
2025-02-13 21:36:15 UTC;1180;1464;-1052;765;0;-458
2025-02-13 21:39:15 UTC;1180;1464;-1052;765;0;-458
2025-02-13 21:42:15 UTC;1180;1464;-1052;765;0;-458
2025-02-13 21:45:15 UTC;1180;1473;-1052;765;0;-458
2025-02-13 21:48:15 UTC;1180;1473;-1052;765;0;-458
2025-02-13 21:51:15 UTC;1180;1473;-1052;765;0;-458
2025-02-13 21:54:15 UTC;1180;1473;-1052;765;0;-458
2025-02-13 21:57:15 UTC;1180;1473;-1052;765;0;-458
2025-02-13 22:00:15 UTC;1180;1473;-1052;765;0;-458
2025-02-13 22:03:15 UTC;1180;1473;-1052;765;0;-458
2025-02-13 22:06:16 UTC;1180;1474;-1052;765;0;-458
2025-02-13 22:09:16 UTC;1180;1474;-1052;765;0;-459
2025-02-13 22:12:16 UTC;1180;1474;-1052;765;0;-459
2025-02-13 22:15:16 UTC;1181;1474;-1052;765;0;-459
2025-02-13 22:18:16 UTC;1181;1474;-1052;765;0;-459
2025-02-13 22:21:16 UTC;1181;1474;-1052;765;0;-459
2025-02-13 22:24:16 UTC;1181;1474;-1052;765;0;-459
2025-02-13 22:27:16 UTC;1181;1474;-1052;765;0;-459
2025-02-13 22:30:16 UTC;1181;1475;-1052;765;0;-459
2025-02-13 22:33:16 UTC;1182;1475;-1052;765;0;-459
2025-02-13 22:36:17 UTC;1182;1475;-1052;765;0;-459
2025-02-13 22:39:17 UTC;1182;1475;-1052;765;0;-459
2025-02-13 22:42:17 UTC;1182;1475;-1053;766;0;-459
2025-02-13 22:45:17 UTC;1182;1476;-1053;766;0;-459
2025-02-13 22:48:17 UTC;1182;1476;-1053;766;0;-459
2025-02-13 22:51:17 UTC;1182;1476;-1053;766;0;-459
2025-02-13 22:54:17 UTC;1182;1476;-1053;766;0;-459
2025-02-13 22:57:17 UTC;1182;1476;-1053;766;0;-459
2025-02-13 23:00:17 UTC;1182;1476;-1053;766;0;-460
2025-02-13 23:03:18 UTC;1182;1476;-1053;766;0;-460
2025-02-13 23:06:18 UTC;1182;1476;-1053;766;0;-460
2025-02-13 23:09:18 UTC;1182;1476;-1053;766;0;-460
2025-02-13 23:12:18 UTC;1182;1476;-1053;766;0;-460
2025-02-13 23:15:18 UTC;1182;1476;-1053;766;0;-460
2025-02-13 23:18:18 UTC;1183;1477;-1053;766;0;-460
2025-02-13 23:21:18 UTC;1183;1477;-1053;766;0;-460
2025-02-13 23:24:18 UTC;1183;1477;-1053;766;0;-460
2025-02-13 23:27:18 UTC;1183;1477;-1053;766;0;-460
2025-02-13 23:30:18 UTC;1183;1477;-1053;766;0;-460
2025-02-13 23:33:18 UTC;1183;1481;-1053;766;0;-460
2025-02-13 23:36:19 UTC;1184;1481;-1053;766;0;-460
2025-02-13 23:39:19 UTC;1184;1481;-1053;766;0;-460
2025-02-13 23:42:19 UTC;1184;1481;-1053;766;0;-460
2025-02-13 23:45:19 UTC;1184;1481;-1053;766;0;-460
2025-02-13 23:48:19 UTC;1184;1482;-1053;766;0;-460
2025-02-13 23:51:19 UTC;1184;1482;-1053;766;0;-460
2025-02-13 23:54:19 UTC;1184;1482;-1053;766;0;-460
2025-02-13 23:57:19 UTC;1184;1482;-1053;766;0;-461
2025-02-14 00:00:19 UTC;1184;1482;-1053;766;0;-461
2025-02-14 00:03:19 UTC;1184;1482;-1053;766;0;-461
2025-02-14 00:06:19 UTC;1184;1482;-1053;766;0;-461
2025-02-14 00:09:20 UTC;1184;1482;-1054;766;0;-461
2025-02-14 00:12:20 UTC;1184;1482;-1054;766;0;-461
2025-02-14 00:15:20 UTC;1185;1482;-1054;766;0;-461
2025-02-14 00:18:20 UTC;1185;1483;-1054;766;0;-461
2025-02-14 00:21:20 UTC;1185;1483;-1054;767;0;-461
2025-02-14 00:24:20 UTC;1185;1483;-1054;767;0;-461
2025-02-14 00:27:20 UTC;1186;1483;-1054;767;0;-461
2025-02-14 00:30:20 UTC;1186;1483;-1054;767;0;-461
2025-02-14 00:33:20 UTC;1186;1483;-1054;767;0;-462
2025-02-14 00:36:20 UTC;1186;1484;-1054;767;0;-462
2025-02-14 00:39:20 UTC;1186;1484;-1054;767;0;-462
2025-02-14 00:42:21 UTC;1186;1484;-1054;767;0;-462
2025-02-14 00:45:21 UTC;1186;1484;-1054;767;0;-462
2025-02-14 00:48:21 UTC;1186;1484;-1054;767;0;-462
2025-02-14 00:51:21 UTC;1186;1484;-1054;767;0;-462
2025-02-14 00:54:21 UTC;1186;1484;-1055;767;0;-462
2025-02-14 00:57:21 UTC;1186;1484;-1055;767;0;-462
2025-02-14 01:00:21 UTC;1183;1484;-1055;767;0;-462
2025-02-14 01:03:21 UTC;1183;1484;-1055;767;0;-462
2025-02-14 01:06:21 UTC;1183;1485;-1055;767;0;-462
2025-02-14 01:09:21 UTC;1183;1485;-1055;767;0;-463
2025-02-14 01:12:21 UTC;1184;1485;-1055;768;0;-463
2025-02-14 01:15:22 UTC;1184;1485;-1055;768;0;-463
2025-02-14 01:18:22 UTC;1184;1485;-1055;768;0;-463
2025-02-14 01:21:22 UTC;1184;1485;-1055;768;0;-463
2025-02-14 01:24:22 UTC;1184;1486;-1055;768;0;-463
2025-02-14 01:27:22 UTC;1184;1486;-1055;768;0;-463
2025-02-14 01:30:22 UTC;1184;1486;-1055;768;0;-463
2025-02-14 01:33:22 UTC;1184;1486;-1056;768;0;-463
2025-02-14 01:36:22 UTC;1184;1486;-1056;768;0;-464
2025-02-14 01:39:22 UTC;1184;1487;-1056;768;0;-464
2025-02-14 01:42:22 UTC;1184;1487;-1056;769;0;-464
2025-02-14 01:45:23 UTC;1184;1487;-1056;769;0;-464
2025-02-14 01:48:23 UTC;1185;1487;-1056;769;0;-464
2025-02-14 01:51:23 UTC;1185;1487;-1056;769;0;-464
2025-02-14 01:54:23 UTC;1185;1487;-1056;769;0;-464
2025-02-14 01:57:23 UTC;1185;1487;-1056;769;0;-464
2025-02-14 02:00:23 UTC;1186;1488;-1056;769;0;-464
2025-02-14 02:03:23 UTC;1186;1488;-1056;769;0;-464
2025-02-14 02:06:23 UTC;1186;1488;-1056;769;0;-464
2025-02-14 02:09:23 UTC;1186;1488;-1056;769;0;-465
2025-02-14 02:12:23 UTC;1186;1488;-1056;769;0;-465
2025-02-14 02:15:23 UTC;1186;1488;-1057;769;0;-465
2025-02-14 02:18:24 UTC;1186;1488;-1057;769;0;-465
2025-02-14 02:21:24 UTC;1186;1488;-1057;769;0;-465
2025-02-14 02:24:24 UTC;1186;1489;-1057;769;0;-465
2025-02-14 02:27:24 UTC;1186;1489;-1057;769;0;-465
2025-02-14 02:30:24 UTC;1186;1489;-1057;769;0;-465
2025-02-14 02:33:24 UTC;1186;1489;-1057;769;0;-466
2025-02-14 02:36:24 UTC;1186;1489;-1057;769;0;-466
2025-02-14 02:39:24 UTC;1187;1489;-1057;769;0;-466
2025-02-14 02:42:24 UTC;1187;1489;-1057;770;0;-466
2025-02-14 02:45:24 UTC;1187;1489;-1057;770;0;-466
2025-02-14 02:48:25 UTC;1187;1489;-1057;770;0;-466
