time;tem_1;plant_1;tem_2;plant_2;plant_3;tem_3
10-02-23 09:13;-47.58;-65.58;-46.72;-61.31;-84.57;-60.35
10-02-23 09:23;-47.68;-65.87;-46.83;-64.74;-83.91;-60.43
10-02-23 09:33;-47.81;-66.05;-46.94;-63.76;-84.48;-60.51
10-02-23 09:43;-47.92;-66.24;-47.06;-62.84;-85.47;-60.6
10-02-23 09:53;-48;-66.41;-47.15;-65.17;-84.65;-60.67
10-02-23 10:03;-48.08;-66.57;-47.24;-64.01;-85.04;-60.74
10-02-23 10:13;-48.16;-66.88;-47.34;-63.2;-83.93;-60.81
10-02-23 10:23;-48.27;-67.25;-47.44;-62.77;-84.69;-60.89
10-02-23 10:33;-48.36;-67.69;-47.57;-62.61;-87.16;-60.98
10-02-23 10:43;-48.47;-73.05;-47.7;-62.61;-86.86;-61.05
10-02-23 10:53;-48.61;-73.28;-47.85;-67.16;-87.52;-61.13
10-02-23 11:03;-48.69;-73.49;-47.95;-66.6;-89.41;-61.22
10-02-23 11:13;-48.81;-73.62;-48.09;-65.68;-90.88;-61.32
10-02-23 11:23;-48.92;-73.65;-48.2;-64.81;-92.18;-61.42
10-02-23 11:33;-49.03;-73.95;-48.31;-64.22;-93.97;-61.51
10-02-23 11:43;-49.17;-74.57;-48.43;-64.09;-94.62;-61.61
10-02-23 11:53;-49.33;-75.05;-48.59;-64.16;-95.08;-61.71
10-02-23 12:03;-49.47;-75.41;-48.72;-63.97;-96.65;-61.78
10-02-23 12:13;-49.56;-75.86;-48.76;-63.88;-96.56;-61.86
10-02-23 12:23;-49.76;-76.19;-48.9;-63.71;-97.51;-61.94
10-02-23 12:33;-49.87;-76.85;-49.03;-63.8;-99.23;-62.01
10-02-23 12:43;-50.05;-77.45;-49.2;-64.04;-98.97;-62.09
10-02-23 12:53;-50.21;-77.97;-49.35;-64.24;-101.48;-62.17
10-02-23 13:03;-50.37;-78.43;-49.49;-64.35;-102.05;-62.24
10-02-23 13:13;-50.52;-78.85;-49.63;-64.45;-102.82;-62.32
10-02-23 13:23;-50.68;-79.33;-49.76;-64.58;-103.43;-62.41
10-02-23 13:33;-50.86;-79.89;-49.93;-64.81;-103.06;-62.51
10-02-23 13:43;-51.01;-80.29;-50.07;-65.05;-105.02;-62.6
10-02-23 13:53;-51.16;-80.58;-50.21;-65.2;-106.53;-62.66
10-02-23 14:03;-51.31;-80.74;-50.33;-65.31;-105.6;-62.74
10-02-23 14:13;-51.45;-80.93;-50.46;-65.42;-105.17;-62.82
10-02-23 14:23;-51.59;-81.21;-50.59;-65.53;-105.74;-62.9
10-02-23 14:33;-51.72;-81.44;-50.71;-65.68;-105.26;-62.98
10-02-23 14:43;-51.85;-81.62;-50.84;-65.83;-104.22;-63.05
10-02-23 14:53;-51.98;-81.72;-50.94;-65.91;-104.7;-63.13
10-02-23 15:03;-52.1;-81.9;-51.04;-65.99;-104.44;-63.2
10-02-23 15:13;-52.23;-82.06;-51.15;-68.66;-102.77;-63.27
10-02-23 15:23;-52.4;-82.36;-51.29;-68.36;-102.81;-63.34
10-02-23 15:33;-52.54;-82.72;-51.4;-68.34;-102.66;-63.42
10-02-23 15:43;-52.69;-82.98;-51.55;-68.36;-102.88;-63.48
10-02-23 15:53;-52.87;-83.28;-51.69;-68.39;-102.7;-63.54
10-02-23 16:03;-53.03;-83.61;-51.85;-68.5;-103.38;-63.61
10-02-23 16:13;-53.22;-84.08;-52;-68.64;-103.59;-63.67
10-02-23 16:23;-53.43;-84.48;-52.17;-68.85;-104.68;-63.73
10-02-23 16:33;-53.61;-84.87;-52.33;-69.05;-105.03;-63.78
10-02-23 16:43;-53.76;-85.19;-52.48;-69.22;-105.13;-63.85
10-02-23 16:53;-53.9;-85.54;-52.62;-69.36;-106.1;-63.9
10-02-23 17:03;-54.05;-85.83;-52.75;-69.51;-106.04;-63.97
10-02-23 17:13;-54.19;-86.15;-52.87;-69.65;-107.04;-64.03
10-02-23 17:23;-54.33;-86.15;-53.03;-69.65;-107.68;-64.1
10-02-23 17:33;-54.46;-79.88;-53.16;-66.17;-99.01;-64.17
10-02-23 17:43;-54.59;-76.51;-53.28;-65.25;-98.51;-64.24
10-02-23 17:53;-54.74;-73.38;-53.41;-62.51;-99.18;-64.32
10-02-23 18:03;-54.86;-72.22;-53.53;-63.57;-99.38;-64.38
10-02-23 18:13;-54.97;-74.98;-53.64;-63.45;-99.25;-64.44
10-02-23 18:23;-55.12;-73.76;-53.75;-64.5;-103.08;-64.52
10-02-23 18:33;-55.24;-73.75;-53.86;-63.58;-100.71;-64.58
10-02-23 18:43;-55.37;-73.36;-53.96;-65.47;-101.18;-64.65
10-02-23 18:53;-55.52;-76.42;-54.12;-62.93;-99.5;-64.71
10-02-23 19:03;-55.66;-76.31;-54.26;-60.17;-101.74;-64.77
10-02-23 19:13;-55.81;-74.82;-54.42;-65.25;-101.95;-64.84
10-02-23 19:23;-55.94;-78.76;-54.57;-65.92;-101.59;-64.9
10-02-23 19:33;-56.08;-76.78;-54.69;-62.68;-101.86;-64.96
10-02-23 19:43;-56.21;-78.7;-54.82;-66.56;-104.18;-65.03
10-02-23 19:53;-56.33;-77.71;-54.93;-62.94;-102.21;-65.09
10-02-23 20:03;-56.46;-80.07;-55.06;-64.54;-100.41;-65.16
10-02-23 20:13;-56.57;-79.86;-55.16;-63.6;-101.61;-65.22
10-02-23 20:23;-56.69;-78.65;-55.28;-64.57;-101.78;-65.28
10-02-23 20:33;-56.8;-81.82;-55.39;-65.67;-104.96;-65.35
10-02-23 20:43;-56.91;-79.17;-55.5;-66.2;-105.72;-65.4
10-02-23 20:53;-57.03;-80.69;-55.61;-68.52;-103.76;-65.47
10-02-23 21:03;-57.15;-79.95;-55.71;-68.67;-104.83;-65.54
10-02-23 21:13;-57.26;-81.33;-55.82;-68.09;-104.98;-65.61
10-02-23 21:23;-57.37;-82.87;-55.93;-70.04;-104.18;-65.68
10-02-23 21:33;-57.5;-82.45;-56.03;-68.67;-103.81;-65.76
10-02-23 21:43;-57.61;-83.96;-56.14;-65.79;-103.32;-65.84
10-02-23 21:53;-57.74;-82.22;-56.23;-65.51;-105.71;-65.91
10-02-23 22:03;-57.85;-83.92;-56.34;-65.56;-105.61;-65.99
10-02-23 22:13;-57.95;-81.2;-56.44;-68.15;-106.15;-66.06
10-02-23 22:23;-58.06;-84.57;-56.52;-68.5;-103.91;-66.12
10-02-23 22:33;-58.17;-85.78;-56.61;-68.76;-104.75;-66.19
10-02-23 22:43;-58.29;-84.32;-56.73;-68.58;-102.41;-66.26
10-02-23 22:53;-58.4;-85.6;-56.84;-68.4;-103.89;-66.33
10-02-23 23:03;-58.52;-87.34;-56.95;-70.26;-104.2;-66.41
10-02-23 23:13;-58.62;-87.35;-57.06;-68.46;-102.39;-66.46
10-02-23 23:23;-58.73;-86.14;-57.16;-67.71;-102.4;-66.54
10-02-23 23:33;-58.83;-86.07;-57.27;-68.23;-101.59;-66.61
10-02-23 23:43;-58.93;-87.4;-57.36;-70.05;-102.61;-66.67
10-02-23 23:53;-59.03;-84.68;-57.45;-69.34;-103.56;-66.74
11-02-23 00:03;-59.13;-82.98;-57.54;-69.58;-103.1;-66.8
11-02-23 00:13;-59.22;-84.49;-57.62;-70.18;-102;-66.87
11-02-23 00:23;-59.32;-81.58;-57.71;-70.54;-101.67;-66.93
11-02-23 00:33;-59.42;-83.85;-57.8;-71.37;-102.69;-67
11-02-23 00:43;-59.52;-83.39;-57.89;-71.29;-101.43;-67.07
11-02-23 00:53;-59.62;-83.94;-57.98;-70.91;-102.86;-67.13
11-02-23 01:03;-59.71;-82.77;-58.06;-71.96;-102.44;-67.21
11-02-23 01:13;-59.81;-86.34;-58.16;-71.65;-104.16;-67.27
11-02-23 01:23;-59.91;-84.82;-58.25;-72.94;-101.55;-67.35
11-02-23 01:33;-60.01;-82.78;-58.34;-70.67;-103.23;-67.42
11-02-23 01:43;-60.1;-85.27;-58.43;-71.52;-102.91;-67.48
11-02-23 01:53;-60.2;-84.2;-58.52;-73.17;-103.66;-67.56
11-02-23 02:03;-60.31;-83.06;-58.62;-71.32;-102.39;-67.62
11-02-23 02:13;-60.4;-84.13;-58.72;-71.28;-103.66;-67.7
11-02-23 02:23;-60.51;-86.03;-58.81;-72.54;-104.49;-67.77
11-02-23 02:33;-60.61;-83.52;-58.91;-73.06;-103.99;-67.84
11-02-23 02:43;-60.71;-82.58;-59;-73.35;-103.97;-67.92
11-02-23 02:53;-60.8;-82.12;-59.08;-74.47;-104.11;-67.99
11-02-23 03:03;-60.9;-86.59;-59.19;-75.67;-102.54;-68.06
11-02-23 03:13;-60.99;-85.93;-59.28;-73.28;-104.94;-68.13
11-02-23 03:23;-61.1;-85.95;-59.37;-73.89;-103.19;-68.19
11-02-23 03:33;-61.19;-84.04;-59.47;-75.65;-104.84;-68.25
11-02-23 03:43;-61.28;-87.06;-59.56;-73.9;-103.73;-68.31
11-02-23 03:53;-61.37;-86.75;-59.64;-73.6;-103.95;-68.37
11-02-23 04:03;-61.45;-86.04;-59.73;-75.55;-104.95;-68.44
11-02-23 04:13;-61.53;-87.62;-59.82;-74.05;-104.47;-68.49
11-02-23 04:23;-61.61;-87.28;-59.9;-74.44;-105.21;-68.54
11-02-23 04:33;-61.7;-85.32;-59.99;-75.06;-105.24;-68.61
11-02-23 04:43;-61.78;-88.65;-60.06;-75.27;-105.23;-68.66
11-02-23 04:53;-61.87;-87.68;-60.14;-76.45;-105.76;-68.72
11-02-23 05:03;-61.95;-86.88;-60.23;-77.78;-104.46;-68.77
11-02-23 05:13;-62.04;-85.67;-60.31;-75.69;-106.36;-68.83
11-02-23 05:23;-62.12;-85.48;-60.38;-74.76;-106.99;-68.89
11-02-23 05:33;-62.22;-89.03;-60.47;-77.1;-106.58;-68.96
11-02-23 05:43;-62.31;-86.93;-60.56;-76.11;-105.96;-69.02
11-02-23 05:53;-62.4;-87.37;-60.64;-74.46;-106.76;-69.09
11-02-23 06:03;-62.48;-86.42;-60.73;-76.57;-106.8;-69.14
11-02-23 06:13;-62.58;-85.13;-60.81;-75.86;-107.94;-69.2
11-02-23 06:23;-62.7;-85.46;-60.92;-76.43;-107.18;-69.28
11-02-23 06:33;-62.78;-86.88;-61.01;-76.62;-107.07;-69.35
11-02-23 06:43;-62.88;-85.96;-61.1;-75.65;-105.9;-69.41
11-02-23 06:53;-62.96;-88.81;-61.18;-76.7;-108.32;-69.46
11-02-23 07:03;-63.05;-88.07;-61.27;-74.85;-107.57;-69.52
11-02-23 07:13;-63.13;-87.88;-61.35;-76.02;-109.02;-69.58
11-02-23 07:23;-63.2;-88.15;-61.43;-75.63;-107.72;-69.64
11-02-23 07:33;-63.29;-93.24;-61.51;-78.53;-109.3;-69.69
11-02-23 07:43;-63.37;-91.03;-61.59;-75.89;-109.52;-69.75
11-02-23 07:53;-63.46;-90.8;-61.67;-76.29;-109.51;-69.81
11-02-23 08:03;-63.55;-90.33;-61.75;-77.67;-110.86;-69.87
11-02-23 08:13;-63.64;-91.59;-61.83;-77.05;-110.59;-69.93
11-02-23 08:23;-63.73;-90.62;-61.91;-78.55;-111.49;-70
11-02-23 08:33;-63.82;-89.47;-61.99;-78.39;-111.66;-70.06
11-02-23 08:43;-63.91;-89.61;-62.06;-78.91;-112.61;-70.12
11-02-23 08:53;-64;-89.27;-62.15;-78.91;-113.16;-70.18
11-02-23 09:03;-64.1;-88.42;-62.23;-75;-113.58;-70.24
11-02-23 09:13;-64.18;-88.58;-62.32;-79.68;-112.18;-70.31
11-02-23 09:23;-64.28;-93.74;-62.41;-78.18;-112.51;-70.36
11-02-23 09:33;-64.38;-90.62;-62.5;-81.21;-114.59;-70.43
11-02-23 09:43;-64.47;-91.55;-62.59;-78.58;-114;-70.5
11-02-23 09:53;-64.55;-90.98;-62.67;-80.7;-115.13;-70.56
11-02-23 10:03;-64.63;-90.89;-62.75;-78.6;-114.55;-70.62
11-02-23 10:13;-64.71;-90.86;-62.83;-83.48;-114.21;-70.68
11-02-23 10:23;-64.79;-90.53;-62.91;-79.51;-116.15;-70.75
11-02-23 10:33;-64.86;-95.69;-62.99;-82.6;-115.54;-70.81
11-02-23 10:43;-64.96;-95.55;-63.07;-80.96;-115.39;-70.87
11-02-23 10:53;-65.04;-94.83;-63.16;-78.1;-116.4;-70.93
11-02-23 11:03;-65.13;-94.39;-63.27;-78.82;-116.87;-70.99
11-02-23 11:13;-65.24;-94.91;-63.39;-76.78;-117.01;-71.06
11-02-23 11:23;-65.34;-94.81;-63.49;-80.97;-117.21;-71.12
11-02-23 11:33;-65.42;-94.66;-63.6;-79.12;-117.09;-71.18
11-02-23 11:43;-65.51;-99.03;-63.7;-84.98;-117.52;-71.23
11-02-23 11:53;-65.59;-97.96;-63.8;-82.42;-117.13;-71.28
11-02-23 12:03;-65.68;-98.71;-63.89;-80.68;-119.23;-71.33
11-02-23 12:13;-65.77;-97.49;-63.98;-84.56;-118.26;-71.38
11-02-23 12:23;-65.85;-97.53;-64.07;-87.36;-118.31;-71.43
11-02-23 12:33;-65.94;-100.92;-64.15;-85.29;-118.19;-71.48
11-02-23 12:43;-66.05;-101.32;-64.23;-85.4;-119.34;-71.54
11-02-23 12:53;-66.15;-99.96;-64.34;-83.74;-119.28;-71.59
11-02-23 13:03;-66.25;-99.63;-64.44;-86.89;-120.54;-71.65
11-02-23 13:13;-66.35;-99.28;-64.52;-86.14;-119.86;-71.72
11-02-23 13:23;-66.46;-98.94;-64.62;-87.3;-120.08;-71.77
11-02-23 13:33;-66.57;-98.41;-64.72;-86.1;-120.48;-71.84
11-02-23 13:43;-66.69;-103.01;-64.82;-89.32;-119.76;-71.91
11-02-23 13:53;-66.78;-102.97;-64.91;-86.93;-120.89;-71.97
11-02-23 14:03;-66.89;-100.87;-65.02;-90.14;-119.31;-72.04
11-02-23 14:13;-66.99;-101.41;-65.11;-87.76;-120.34;-72.1
11-02-23 14:23;-67.09;-105.99;-65.19;-88.56;-122.49;-72.18
11-02-23 14:33;-67.19;-104.18;-65.29;-87.58;-122.37;-72.23
11-02-23 14:43;-67.29;-102.92;-65.37;-87.07;-120.74;-72.29
11-02-23 14:53;-67.39;-102.48;-65.46;-88.82;-121.06;-72.35
11-02-23 15:03;-67.48;-101.23;-65.55;-87.92;-122.11;-72.42
11-02-23 15:13;-67.57;-100.44;-65.63;-88.23;-120.26;-72.47
11-02-23 15:23;-67.66;-100.28;-65.73;-85.85;-120.59;-72.54
11-02-23 15:33;-67.75;-104.75;-65.81;-87.74;-120.87;-72.6
11-02-23 15:43;-67.83;-104.77;-65.88;-88.59;-121.06;-72.67
11-02-23 15:53;-67.92;-103.61;-65.97;-88.91;-120.11;-72.73
11-02-23 16:03;-68.01;-103.44;-66.04;-85.94;-122.11;-72.8
11-02-23 16:13;-68.09;-103.29;-66.12;-86.56;-122.05;-72.87
11-02-23 16:23;-68.17;-101.11;-66.2;-89.75;-121.68;-72.93
11-02-23 16:33;-68.26;-101.89;-66.28;-87.31;-124.06;-73.01
11-02-23 16:43;-68.34;-101.39;-66.35;-88.59;-122.59;-73.09
11-02-23 16:53;-68.42;-102.41;-66.43;-88.52;-122.56;-73.16
11-02-23 17:03;-68.51;-100.9;-66.51;-91.25;-123.78;-73.22
11-02-23 17:13;-68.6;-100.29;-66.57;-88.09;-123.78;-73.29
11-02-23 17:23;-68.69;-99.7;-66.67;-86.78;-123.25;-73.36
11-02-23 17:33;-68.78;-101.11;-66.74;-88.17;-123.46;-73.42
11-02-23 17:43;-68.87;-100.24;-66.82;-87.53;-123.37;-73.49
11-02-23 17:53;-68.95;-101.67;-66.9;-87.41;-124.18;-73.55
11-02-23 18:03;-69.05;-100.27;-66.97;-84.62;-124;-73.62
11-02-23 18:13;-69.14;-100.77;-67.06;-86.44;-125.04;-73.68
11-02-23 18:23;-69.22;-101.45;-67.15;-84.08;-123.87;-73.76
11-02-23 18:33;-69.31;-100.94;-67.23;-83.43;-124.05;-73.82
11-02-23 18:43;-69.39;-101.63;-67.31;-84.74;-125.51;-73.88
11-02-23 18:53;-69.49;-101.53;-67.39;-82.12;-124.02;-73.97
11-02-23 19:03;-69.58;-101.45;-67.47;-86.41;-125.06;-74.04
11-02-23 19:13;-69.66;-101.44;-67.56;-87.54;-124.35;-74.1
11-02-23 19:23;-69.75;-102.85;-67.63;-86.65;-127.32;-74.18
11-02-23 19:33;-69.84;-112.49;-67.71;-87.2;-125.19;-74.25
11-02-23 19:43;-69.93;-111.73;-67.8;-86.48;-126.13;-74.33
11-02-23 19:53;-70.02;-111.96;-67.88;-86.18;-127.07;-74.4
11-02-23 20:03;-70.11;-111.02;-67.95;-85.85;-125.32;-74.46
11-02-23 20:13;-70.21;-111.06;-68.03;-85.06;-127.18;-74.53
11-02-23 20:23;-70.29;-110.28;-68.12;-84.85;-128.27;-74.59
11-02-23 20:33;-70.37;-109.51;-68.19;-89.52;-130.2;-74.65
11-02-23 20:43;-70.46;-110.69;-68.27;-88.18;-125.55;-74.73
11-02-23 20:53;-70.55;-109.72;-68.34;-86.48;-125.64;-74.8
11-02-23 21:03;-70.64;-109.29;-68.43;-90.52;-126.99;-74.87
11-02-23 21:13;-70.73;-107.6;-68.5;-88.22;-125.65;-74.95
11-02-23 21:23;-70.82;-108.71;-68.59;-88.82;-126.79;-75.02
11-02-23 21:33;-70.91;-108.26;-68.66;-88.2;-127.23;-75.09
11-02-23 21:43;-71.01;-108.08;-68.75;-85.56;-126.69;-75.17
11-02-23 21:53;-71.09;-108.53;-68.85;-92.12;-127.2;-75.25
11-02-23 22:03;-71.19;-108.42;-68.94;-89.41;-128.54;-75.32
11-02-23 22:13;-71.27;-114.28;-69.01;-88.8;-128.29;-75.4
11-02-23 22:23;-71.35;-112.77;-69.08;-91.89;-128.09;-75.47
11-02-23 22:33;-71.42;-111.81;-69.15;-91.7;-126.69;-75.55
11-02-23 22:43;-71.48;-110.65;-69.23;-89.69;-128.67;-75.61
11-02-23 22:53;-71.57;-110.72;-69.3;-88.81;-127.28;-75.7
11-02-23 23:03;-71.67;-110.05;-69.38;-88.83;-128.85;-75.78
11-02-23 23:13;-71.74;-109.52;-69.46;-86.9;-129.18;-75.86
11-02-23 23:23;-71.82;-109.06;-69.54;-93.23;-128.28;-75.93
11-02-23 23:33;-71.91;-115.65;-69.61;-91.13;-128.15;-76
11-02-23 23:43;-71.98;-115.31;-69.69;-91.17;-128.83;-76.09
11-02-23 23:53;-72.06;-112.54;-69.76;-90.41;-129.1;-76.16
12-02-23 00:03;-72.13;-113.55;-69.82;-93.7;-129.45;-76.24
12-02-23 00:13;-72.21;-113.8;-69.89;-92.45;-129.9;-76.31
12-02-23 00:23;-72.29;-113.48;-69.96;-90.78;-129.63;-76.39
12-02-23 00:33;-72.36;-112.44;-70.03;-92.85;-129.91;-76.46
12-02-23 00:43;-72.44;-111.72;-70.1;-92.28;-128.61;-76.53
12-02-23 00:53;-72.51;-111.42;-70.17;-92.18;-129.92;-76.61
12-02-23 01:03;-72.59;-115.57;-70.24;-90.4;-129.32;-76.69
12-02-23 01:13;-72.66;-115.55;-70.31;-94.1;-129.26;-76.77
12-02-23 01:23;-72.74;-115.13;-70.39;-93.64;-129.28;-76.86
12-02-23 01:33;-72.82;-115.02;-70.46;-91.75;-129.79;-76.95
12-02-23 01:43;-72.89;-113.16;-70.53;-90.24;-127.72;-77.04
12-02-23 01:53;-72.97;-113.94;-70.6;-89.94;-129.58;-77.13
12-02-23 02:03;-73.06;-113.75;-70.68;-90.52;-128.39;-77.21
12-02-23 02:13;-73.13;-114.18;-70.76;-91.07;-127.83;-77.3
12-02-23 02:23;-73.22;-112.98;-70.84;-90.89;-126.45;-77.39
12-02-23 02:33;-73.3;-113.41;-70.93;-90.82;-129.04;-77.47
12-02-23 02:43;-73.37;-112.62;-71;-91.46;-128.21;-77.56
12-02-23 02:53;-73.45;-113.96;-71.08;-91.27;-130.05;-77.63
12-02-23 03:03;-73.52;-113.47;-71.15;-89.05;-128.07;-77.71
12-02-23 03:13;-73.59;-114.03;-71.21;-88.35;-130.08;-77.78
12-02-23 03:23;-73.66;-114.31;-71.28;-86.6;-129.49;-77.87
12-02-23 03:33;-73.73;-113.4;-71.35;-87.87;-129.82;-77.93
12-02-23 03:43;-73.8;-114.03;-71.42;-89.22;-129.18;-78.02
12-02-23 03:53;-73.87;-113.91;-71.49;-87.05;-131.05;-78.09
12-02-23 04:03;-73.94;-114.51;-71.54;-89.5;-130.36;-78.18
12-02-23 04:13;-74;-113.75;-71.61;-89.37;-130.9;-78.25
12-02-23 04:23;-74.06;-113.64;-71.67;-88.95;-130.08;-78.33
12-02-23 04:33;-74.13;-114.06;-71.75;-88.91;-131.78;-78.41
12-02-23 04:43;-74.2;-120.55;-71.8;-95.86;-129.7;-78.48
12-02-23 04:53;-74.27;-118.44;-71.87;-93.19;-131.02;-78.57
12-02-23 05:03;-74.33;-118.42;-71.93;-93.16;-130.58;-78.64
12-02-23 05:13;-74.4;-117.83;-72;-93.96;-133.08;-78.7
12-02-23 05:23;-74.47;-118.28;-72.06;-92.03;-134.09;-78.79
12-02-23 05:33;-74.55;-118.76;-72.12;-94.16;-131.97;-78.87
12-02-23 05:43;-74.62;-118.94;-72.19;-94.23;-133.63;-78.94
12-02-23 05:53;-74.68;-119.45;-72.25;-94.01;-133.17;-79.01
12-02-23 06:03;-74.75;-118.27;-72.32;-91.6;-131.06;-79.09
12-02-23 06:13;-74.83;-118.1;-72.39;-92.66;-134.19;-79.18
12-02-23 06:23;-74.92;-119.19;-72.47;-93.79;-134.76;-79.26
12-02-23 06:33;-75;-119.55;-72.54;-95.36;-136.55;-79.34
12-02-23 06:43;-75.08;-118.04;-72.63;-95.28;-137.1;-79.42
12-02-23 06:53;-75.15;-120.13;-72.69;-94.13;-135.97;-79.5
12-02-23 07:03;-75.22;-119.31;-72.74;-95.29;-134.33;-79.57
12-02-23 07:13;-75.3;-119.9;-72.81;-93.3;-134.52;-79.64
12-02-23 07:23;-75.36;-120.22;-72.86;-93.87;-132.62;-79.7
12-02-23 07:33;-75.43;-120.99;-72.93;-92.99;-132.48;-79.77
12-02-23 07:43;-75.5;-120.12;-72.99;-93.71;-133.98;-79.84
12-02-23 07:53;-75.57;-120.27;-73.06;-93.2;-135.52;-79.92
12-02-23 08:03;-75.64;-119.63;-73.11;-91.77;-134.44;-80
12-02-23 08:13;-75.71;-119.39;-73.18;-93.75;-135.95;-80.07
12-02-23 08:23;-75.78;-119.61;-73.24;-99.16;-136.94;-80.15
12-02-23 08:33;-75.86;-120.18;-73.32;-97.83;-135.34;-80.22
12-02-23 08:43;-75.92;-119.47;-73.38;-95.94;-134.35;-80.3
12-02-23 08:53;-76;-119.09;-73.45;-99.05;-134.59;-80.39
12-02-23 09:03;-76.07;-119.16;-73.51;-98.09;-134.55;-80.49
12-02-23 09:13;-76.14;-119.4;-73.57;-99.19;-135.26;-80.55
12-02-23 09:23;-76.23;-125;-73.65;-96.47;-135.85;-80.64
12-02-23 09:33;-76.3;-124.7;-73.72;-99.59;-135.26;-80.76
12-02-23 09:43;-76.39;-123.83;-73.79;-99.06;-135.4;-80.75
12-02-23 09:53;-76.47;-124.81;-73.87;-98.25;-133.89;-81
12-02-23 10:03;-76.55;-123.94;-73.93;-98.9;-134.37;-81.2
12-02-23 10:13;-76.62;-124.26;-74.01;-97.56;-135.43;-81.35
12-02-23 10:23;-76.7;-125.13;-74.07;-96.57;-133.91;-81.48
12-02-23 10:33;-76.77;-123.65;-74.15;-96.5;-135.55;-81.61
12-02-23 10:43;-76.85;-125.33;-74.23;-96.14;-134.81;-81.7
12-02-23 10:53;-76.92;-125.54;-74.3;-96.77;-134.52;-81.8
12-02-23 11:03;-76.99;-125.61;-74.37;-97.9;-134.97;-81.88
12-02-23 11:13;-77.07;-126.58;-74.45;-99.54;-135.33;-82.03
12-02-23 11:23;-77.16;-126.4;-74.53;-98.63;-136.79;-82.03
12-02-23 11:33;-77.23;-126.54;-74.59;-99.36;-137.59;-82.19
12-02-23 11:43;-77.31;-126.77;-74.66;-98.37;-135.98;-82.25
12-02-23 11:53;-77.37;-126.62;-74.72;-103.76;-136.56;-82.43
12-02-23 12:03;-77.44;-126.64;-74.78;-102.25;-136.36;-82.66
12-02-23 12:13;-77.51;-126.74;-74.84;-102.57;-136.87;-82.86
12-02-23 12:23;-77.58;-126.63;-74.9;-100.98;-136.45;-83.02
12-02-23 12:33;-77.65;-126.07;-74.95;-99.89;-136.09;-83.24
12-02-23 12:43;-77.72;-125.68;-75.01;-100.82;-135.97;-83.41
12-02-23 12:53;-77.8;-126.39;-75.07;-100.07;-137.27;-83.5
12-02-23 13:03;-77.87;-131.02;-75.14;-99.83;-138.42;-83.57
12-02-23 13:13;-77.95;-130.79;-75.2;-103.1;-138.41;-83.68
12-02-23 13:23;-78.04;-130.45;-75.28;-103.6;-139.46;-83.79
12-02-23 13:33;-78.12;-131.36;-75.36;-101.71;-138.34;-83.92
12-02-23 13:43;-78.21;-132.12;-75.43;-101.52;-138.45;-84.1
12-02-23 13:53;-78.29;-133.69;-75.51;-100.9;-137.67;-84.26
12-02-23 14:03;-78.38;-132.75;-75.59;-100.09;-139.2;-84.31
12-02-23 14:13;-78.47;-133.41;-75.67;-97.71;-138.67;-84.46
12-02-23 14:23;-78.55;-133.01;-75.75;-104.04;-137.96;-84.63
12-02-23 14:33;-78.64;-131.98;-75.82;-102.9;-139.27;-84.82
12-02-23 14:43;-78.73;-131.74;-75.9;-102.62;-137.88;-84.98
12-02-23 14:53;-78.81;-132.41;-75.98;-100.12;-139.97;-85.1
12-02-23 15:03;-78.91;-135.06;-76.05;-102.74;-138.97;-85.27
12-02-23 15:13;-79;-135.07;-76.13;-102.64;-139.58;-85.51
12-02-23 15:23;-79.11;-135.28;-76.21;-103.87;-139.04;-85.72
12-02-23 15:33;-79.2;-133.94;-76.29;-102.75;-138.6;-85.88
12-02-23 15:43;-79.29;-133.8;-76.38;-100.59;-140.19;-86.08
12-02-23 15:53;-79.39;-133.81;-76.47;-102.39;-140.64;-86.25
12-02-23 16:03;-79.48;-133.11;-76.54;-103.56;-139.91;-86.48
12-02-23 16:13;-79.57;-132.68;-76.62;-103.64;-139.89;-86.64
12-02-23 16:23;-79.67;-132.38;-76.71;-103.43;-140.84;-86.75
12-02-23 16:33;-79.77;-133.24;-76.81;-102.98;-139.64;-86.96
12-02-23 16:43;-79.85;-133.44;-76.9;-101.81;-140.88;-87.13
12-02-23 16:53;-79.96;-134.74;-76.99;-101.75;-139.4;-87.28
12-02-23 17:03;-80.04;-133.36;-77.07;-100.68;-140.17;-87.41
12-02-23 17:13;-80.13;-132.87;-77.14;-101.59;-141.46;-87.54
12-02-23 17:23;-80.22;-132.54;-77.23;-102.28;-139.36;-87.7
12-02-23 17:33;-80.31;-137.2;-77.31;-101.42;-141.07;-87.84
12-02-23 17:43;-80.38;-137.72;-77.38;-104.57;-140.03;-87.96
12-02-23 17:53;-80.49;-137.75;-77.46;-105.29;-141.88;-88.06
12-02-23 18:03;-80.57;-137.61;-77.53;-101.72;-142.57;-88.19
12-02-23 18:13;-80.66;-136.99;-77.62;-100.63;-142.61;-88.32
12-02-23 18:23;-80.75;-138.27;-77.7;-102.21;-141.15;-88.43
12-02-23 18:33;-80.84;-138.2;-77.78;-100.29;-141.24;-88.55
12-02-23 18:43;-80.93;-137.05;-77.87;-103.48;-141.72;-88.66
12-02-23 18:53;-81.03;-137.84;-77.95;-102.78;-141.42;-88.77
12-02-23 19:03;-81.12;-136.65;-78.04;-103.11;-143.56;-88.89
12-02-23 19:13;-81.21;-137.18;-78.13;-102.63;-140.99;-89
12-02-23 19:23;-81.3;-137.73;-78.21;-103.85;-142.17;-89.11
