time;enc_1;enc_2;enc_3;enc_4;enc_5;enc_6
08-02-23 15:56;0;0;0;0;0;0
08-02-23 16:06;1;-13;0;0;0;0
08-02-23 16:16;1;-13;0;-1;0;0
08-02-23 16:26;1;-13;0;-1;-1;0
08-02-23 16:36;1;-13;0;-2;-2;0
08-02-23 16:46;1;-13;0;-3;-3;0
08-02-23 16:56;1;-12;0;-3;-4;0
08-02-23 17:06;1;-11;0;-4;-4;0
08-02-23 17:16;1;-11;0;-4;-5;0
08-02-23 17:26;1;-10;0;-5;-6;0
08-02-23 17:36;1;-9;0;-6;-6;0
08-02-23 17:46;1;-9;0;-6;-7;0
08-02-23 17:56;1;-8;0;-7;-8;0
08-02-23 18:06;1;-8;0;-7;-8;0
08-02-23 18:16;1;-7;0;-7;-9;0
08-02-23 18:26;1;-7;0;-7;-9;0
08-02-23 18:36;1;-7;0;-7;-9;0
08-02-23 18:46;1;-6;0;-8;-10;0
08-02-23 18:56;1;-5;0;-9;-11;0
08-02-23 19:06;1;-5;0;-9;-11;0
08-02-23 19:16;1;-5;0;-9;-12;0
08-02-23 19:26;1;-4;0;-10;-13;0
08-02-23 19:36;1;-4;0;-10;-13;0
08-02-23 19:46;1;-4;0;-10;-14;0
08-02-23 19:56;1;-4;0;-12;-14;0
08-02-23 20:06;1;-4;0;-12;-15;0
08-02-23 20:16;1;-4;0;-13;-16;0
08-02-23 20:26;1;-4;0;-13;-17;0
08-02-23 20:36;1;-4;0;-13;-17;0
08-02-23 20:46;1;-4;0;-14;-18;0
08-02-23 20:56;1;-4;0;-14;-19;0
08-02-23 21:06;1;-4;0;-16;-19;0
08-02-23 21:16;1;-4;0;-16;-20;0
08-02-23 21:26;1;-4;0;-16;-20;0
08-02-23 21:36;1;-4;0;-17;-21;0
08-02-23 21:46;1;-4;0;-18;-22;0
08-02-23 21:56;1;-4;0;-18;-22;0
08-02-23 22:06;1;-4;0;-18;-23;0
08-02-23 22:16;1;-4;0;-19;-24;0
08-02-23 22:26;1;-4;0;-19;-25;0
08-02-23 22:36;1;-4;0;-19;-26;0
08-02-23 22:46;1;-4;0;-19;-27;0
08-02-23 22:56;1;-4;0;-19;-28;0
08-02-23 23:06;1;-4;0;-19;-28;0
08-02-23 23:16;1;-4;0;-19;-29;0
08-02-23 23:26;1;-4;0;-19;-30;0
08-02-23 23:36;1;-4;0;-19;-30;0
08-02-23 23:46;1;-4;0;-19;-31;0
08-02-23 23:56;1;-4;0;-19;-32;0
09-02-23 00:06;1;-4;0;-19;-32;0
09-02-23 00:16;1;-4;0;-19;-33;0
09-02-23 00:26;1;-4;0;-19;-34;0
09-02-23 00:36;1;-4;0;-19;-34;0
09-02-23 00:46;1;-4;0;-19;-35;0
09-02-23 00:56;1;-4;0;-19;-35;0
09-02-23 01:06;1;-4;0;-19;-36;0
09-02-23 01:16;1;-4;0;-19;-37;0
09-02-23 01:26;1;-4;0;-19;-37;0
09-02-23 01:36;1;-4;0;-19;-38;0
09-02-23 01:46;1;-4;0;-19;-39;0
09-02-23 01:56;1;-4;0;-19;-39;0
09-02-23 02:06;1;-4;0;-19;-40;0
09-02-23 02:16;1;-4;0;-19;-41;0
09-02-23 02:26;1;-4;0;-19;-41;0
09-02-23 02:36;1;-4;0;-19;-42;0
09-02-23 02:46;1;-4;0;-19;-42;0
09-02-23 02:56;1;-4;0;-19;-43;0
09-02-23 03:06;1;-4;0;-19;-44;0
09-02-23 03:16;1;-4;0;-19;-44;0
09-02-23 03:26;1;-4;0;-19;-44;0
09-02-23 03:36;1;-4;0;-19;-45;0
09-02-23 03:46;1;-4;0;-19;-46;0
09-02-23 03:56;1;-4;0;-19;-46;0
09-02-23 04:06;1;-4;0;-19;-47;0
09-02-23 04:16;1;-4;0;-19;-48;0
09-02-23 04:26;1;-4;0;-19;-48;0
09-02-23 04:36;1;-4;0;-19;-49;0
09-02-23 04:46;1;-4;0;-19;-50;0
09-02-23 04:56;1;-4;0;-19;-50;0
09-02-23 05:06;1;-4;0;-19;-51;0
09-02-23 05:16;1;-4;0;-19;-52;0
09-02-23 05:26;1;-4;0;-19;-52;0
09-02-23 05:36;1;-4;0;-19;-53;0
09-02-23 05:46;1;-4;0;-19;-54;0
09-02-23 05:56;1;-4;0;-19;-54;0
09-02-23 06:06;1;-4;0;-19;-54;0
09-02-23 06:16;1;-4;0;-19;-56;0
09-02-23 06:26;1;-4;0;-19;-56;0
09-02-23 06:36;1;-4;0;-19;-56;0
09-02-23 06:46;1;-4;0;-19;-56;0
09-02-23 06:56;1;-4;0;-19;-57;0
09-02-23 07:06;1;-4;0;-19;-58;0
09-02-23 07:16;1;-4;0;-19;-58;0
09-02-23 07:26;1;-4;0;-19;-58;0
09-02-23 07:36;1;-4;0;-19;-60;0
09-02-23 07:46;1;-4;0;-19;-60;0
09-02-23 07:56;1;-4;0;-19;-60;0
09-02-23 08:06;1;-4;0;-19;-62;0
09-02-23 08:16;1;-4;0;-19;-62;0
09-02-23 08:26;1;-4;0;-19;-82;1
09-02-23 08:36;1;-4;0;-19;-82;1
09-02-23 08:46;1;-4;0;-19;-82;1
09-02-23 08:56;1;-4;0;-19;-82;1
09-02-23 09:06;1;-4;0;-19;-83;1
09-02-23 09:16;1;-4;0;-19;-84;1
09-02-23 09:26;1;-4;0;-19;-84;1
09-02-23 09:36;1;-4;0;-19;-84;1
09-02-23 09:46;1;-4;0;-19;-85;1
09-02-23 09:56;1;-4;0;-19;-86;1
09-02-23 10:06;1;-4;0;-19;-87;1
09-02-23 10:16;1;-4;0;-19;-87;1
09-02-23 10:26;1;-4;0;-39;-88;1
09-02-23 10:36;1;-4;0;-39;-89;1
09-02-23 10:46;1;-4;0;-40;-89;1
09-02-23 10:56;1;-4;0;-40;-90;1
09-02-23 11:06;1;-4;0;-41;-91;1
09-02-23 11:16;1;2;0;-42;-92;1
09-02-23 11:26;1;2;0;-42;-93;1
09-02-23 11:36;1;4;0;-43;-93;1
09-02-23 11:46;1;4;0;-44;-94;1
09-02-23 11:56;1;5;0;-44;-95;1
09-02-23 12:06;1;6;0;-45;-96;1
09-02-23 12:16;1;6;0;-45;-96;1
09-02-23 12:26;1;7;0;-46;-97;1
09-02-23 12:36;1;8;0;-48;-98;1
09-02-23 12:46;1;9;0;-48;-100;1
09-02-23 12:56;1;9;0;-48;-100;1
09-02-23 13:06;1;10;0;-49;-101;1
09-02-23 13:16;1;10;0;-49;-102;1
09-02-23 13:26;1;11;0;-51;-103;1
09-02-23 13:36;1;12;0;-51;-104;1
09-02-23 13:46;1;13;0;-52;-105;1
09-02-23 13:56;1;13;0;-52;-105;1
09-02-23 14:06;1;13;0;-53;-106;1
09-02-23 14:16;1;15;0;-54;-108;1
09-02-23 14:26;1;15;0;-54;-108;1
09-02-23 14:36;1;15;0;-55;-109;1
09-02-23 14:46;1;16;0;-55;-110;1
09-02-23 14:56;1;16;0;-56;-111;1
09-02-23 15:06;1;18;0;-57;-112;1
09-02-23 15:16;1;18;0;-57;-112;1
09-02-23 15:26;1;18;0;-58;-113;1
09-02-23 15:36;1;20;0;-59;-114;1
09-02-23 15:46;1;20;0;-59;-115;1
09-02-23 15:56;1;20;0;-60;-116;1
09-02-23 16:06;1;21;0;-60;-117;1
09-02-23 16:16;1;21;0;-61;-118;1
09-02-23 16:26;1;23;0;-62;-119;1
09-02-23 16:36;1;23;0;-63;-120;1
09-02-23 16:46;1;24;0;-63;-120;1
09-02-23 16:56;1;24;0;-64;-121;1
09-02-23 17:06;1;24;0;-64;-122;1
09-02-23 17:16;1;24;0;-65;-122;1
09-02-23 17:26;1;26;0;-65;-123;1
09-02-23 17:36;1;26;0;-66;-124;1
09-02-23 17:46;1;26;0;-67;-124;1
09-02-23 17:56;1;26;0;-67;-125;1
09-02-23 18:06;1;28;0;-67;-126;1
09-02-23 18:16;1;28;0;-68;-126;1
09-02-23 18:26;1;28;0;-68;-127;8
09-02-23 18:36;1;28;0;-69;-128;8
09-02-23 18:46;1;28;0;-69;-128;8
09-02-23 18:56;1;28;0;-70;-129;8
09-02-23 19:06;1;28;0;-70;-130;8
09-02-23 19:16;1;28;0;-71;-130;8
09-02-23 19:26;1;28;0;-72;-132;8
09-02-23 19:36;1;28;0;-72;-132;8
09-02-23 19:46;1;28;0;-73;-133;8
09-02-23 19:56;1;28;0;-73;-134;8
09-02-23 20:06;1;32;0;-73;-134;8
09-02-23 20:16;1;32;0;-74;-135;8
09-02-23 20:26;1;32;0;-75;-136;8
09-02-23 20:36;1;32;0;-75;-136;8
09-02-23 20:46;1;32;0;-76;-138;8
09-02-23 20:56;1;32;0;-76;-138;8
09-02-23 21:06;1;32;0;-77;-138;8
09-02-23 21:16;1;32;0;-77;-140;8
09-02-23 21:26;1;32;0;-78;-140;8
09-02-23 21:36;1;32;0;-78;-140;8
09-02-23 21:46;1;32;0;-79;-142;8
09-02-23 21:56;1;32;0;-79;-142;8
09-02-23 22:06;1;32;0;-80;-142;8
09-02-23 22:16;1;32;0;-80;-144;8
09-02-23 22:26;1;32;0;-81;-144;8
09-02-23 22:36;1;32;0;-82;-145;8
09-02-23 22:46;1;32;0;-82;-146;8
09-02-23 22:56;1;32;0;-83;-146;8
09-02-23 23:06;1;32;0;-83;-148;8
09-02-23 23:16;1;32;0;-83;-148;8
09-02-23 23:26;1;32;0;-84;-148;8
09-02-23 23:36;1;32;0;-84;-150;8
09-02-23 23:46;1;32;0;-85;-150;8
09-02-23 23:56;1;32;0;-85;-150;8
10-02-23 00:06;1;32;0;-85;-152;8
10-02-23 00:16;1;32;0;-86;-152;8
10-02-23 00:26;1;32;0;-87;-153;8
10-02-23 00:36;1;32;0;-87;-154;8
10-02-23 00:46;1;32;0;-87;-154;8
10-02-23 00:56;1;32;0;-87;-156;8
10-02-23 01:06;1;32;0;-89;-156;8
10-02-23 01:16;1;32;0;-89;-156;8
10-02-23 01:26;1;32;0;-90;-157;8
10-02-23 01:36;1;32;0;-90;-158;8
10-02-23 01:46;1;32;0;-90;-158;8
10-02-23 01:56;1;32;0;-90;-158;8
10-02-23 02:06;1;32;0;-90;-159;8
10-02-23 02:16;1;32;0;-90;-160;8
10-02-23 02:26;1;32;0;-90;-160;8
10-02-23 02:36;1;32;0;-90;-161;8
10-02-23 02:46;1;32;0;-90;-162;8
10-02-23 02:56;1;32;0;-90;-162;8
10-02-23 03:06;1;32;0;-93;-163;8
10-02-23 03:16;1;32;0;-93;-164;8
10-02-23 03:26;1;32;0;-93;-164;8
10-02-23 03:36;1;32;0;-93;-165;8
10-02-23 03:46;1;32;0;-94;-165;8
10-02-23 03:56;1;32;0;-94;-166;8
10-02-23 04:06;1;32;0;-94;-167;8
10-02-23 04:16;1;32;0;-94;-168;8
10-02-23 04:26;1;32;0;-96;-168;8
10-02-23 04:36;1;32;0;-96;-169;8
10-02-23 04:46;1;32;0;-96;-169;8
10-02-23 04:56;1;32;0;-97;-170;8
10-02-23 05:06;1;32;0;-97;-171;8
10-02-23 05:16;1;32;0;-97;-171;8
10-02-23 05:26;1;32;0;-97;-172;8
10-02-23 05:36;1;32;0;-97;-173;8
10-02-23 05:46;1;32;0;-97;-173;8
10-02-23 05:56;1;32;0;-97;-174;8
10-02-23 06:06;1;32;0;-99;-175;8
10-02-23 06:16;1;32;0;-99;-175;8
10-02-23 06:26;1;32;0;-99;-176;8
10-02-23 06:36;1;32;0;-99;-176;8
10-02-23 06:46;1;32;0;-99;-177;8
10-02-23 06:56;1;32;0;-99;-177;8
10-02-23 07:06;1;32;0;-99;-178;8
10-02-23 07:16;1;32;0;-99;-179;8
10-02-23 07:26;1;32;0;-99;-179;8
10-02-23 07:36;1;32;0;-99;-180;8
10-02-23 07:46;1;32;0;-99;-181;8
10-02-23 07:56;1;32;0;-99;-181;8
10-02-23 08:06;1;32;0;-99;-182;8
10-02-23 08:16;1;32;0;-99;-183;8
10-02-23 08:26;1;32;0;-103;-184;8
10-02-23 08:36;1;32;0;-103;-184;8
10-02-23 08:46;1;32;0;-103;-185;8
10-02-23 08:56;1;32;0;-103;-185;8
10-02-23 09:06;1;32;0;-103;-185;8
10-02-23 09:16;1;32;0;-103;-186;8
10-02-23 09:26;1;32;0;-105;-186;8
10-02-23 09:36;1;32;0;-105;-187;8
10-02-23 09:46;1;32;0;-105;-188;8
10-02-23 09:56;1;32;0;-106;-189;8
10-02-23 10:06;1;32;0;-106;-189;8
10-02-23 10:16;1;32;0;-106;-190;8
10-02-23 10:26;1;32;0;-106;-191;8
10-02-23 10:36;1;32;0;-106;-191;8
10-02-23 10:46;1;51;0;-106;-192;8
10-02-23 10:56;1;51;0;-108;-192;8
10-02-23 11:06;1;51;0;-108;-193;8
10-02-23 11:16;1;51;0;-108;-194;8
10-02-23 11:26;1;51;0;-108;-194;8
10-02-23 11:36;1;51;0;-108;-196;8
10-02-23 11:46;1;51;0;-108;-196;8
10-02-23 11:56;1;51;0;-108;-197;8
10-02-23 12:06;1;51;0;-108;-198;8
10-02-23 12:16;1;51;0;-108;-199;8
10-02-23 12:26;1;51;0;-108;-200;8
10-02-23 12:36;1;51;0;-108;-200;8
10-02-23 12:46;1;51;0;-108;-201;8
10-02-23 12:56;1;51;0;-108;-202;8
10-02-23 13:06;1;51;0;-108;-202;8
10-02-23 13:16;1;51;0;-108;-203;8
10-02-23 13:26;1;51;0;-108;-204;8
10-02-23 13:36;1;51;0;-108;-205;8
10-02-23 13:46;1;51;0;-108;-206;8
10-02-23 13:56;1;51;0;-108;-207;8
10-02-23 14:06;1;51;0;-108;-208;8
10-02-23 14:16;1;51;0;-108;-209;8
10-02-23 14:26;1;51;0;-108;-210;8
10-02-23 14:36;1;51;0;-108;-210;8
10-02-23 14:46;1;51;0;-108;-212;8
10-02-23 14:56;1;51;0;-108;-212;8
10-02-23 15:06;1;51;0;-108;-214;8
10-02-23 15:16;1;51;0;-108;-214;8
10-02-23 15:26;1;51;0;-108;-216;8
10-02-23 15:36;1;51;0;-108;-216;8
10-02-23 15:46;1;51;0;-108;-216;8
10-02-23 15:56;1;51;0;-108;-217;8
10-02-23 16:06;1;51;0;-108;-218;8
10-02-23 16:16;1;51;0;-108;-218;8
10-02-23 16:26;1;51;0;-108;-218;8
10-02-23 16:36;1;51;0;-108;-218;8
10-02-23 16:46;1;51;0;-108;-220;8
10-02-23 16:56;1;51;0;-108;-220;8
10-02-23 17:06;1;51;0;-108;-220;8
10-02-23 17:16;1;51;0;-108;-222;8
10-02-23 17:26;-154;85;-29;-140;-116;114
10-02-23 17:36;-154;85;-28;-140;-116;114
10-02-23 17:46;-154;86;-27;-140;-117;114
10-02-23 17:56;-154;86;-26;-140;-117;114
10-02-23 18:06;-153;86;-26;-141;-118;114
10-02-23 18:16;-152;87;-25;-141;-119;114
10-02-23 18:26;-151;87;-24;-141;-120;114
10-02-23 18:36;-151;87;-23;-141;-120;114
10-02-23 18:46;-150;87;-23;-142;-120;114
10-02-23 18:56;-149;88;-23;-142;-121;114
10-02-23 19:06;-149;88;-22;-142;-121;114
10-02-23 19:16;-148;88;-21;-142;-122;114
10-02-23 19:26;-147;88;-21;-143;-122;114
10-02-23 19:36;-147;89;-20;-143;-123;114
10-02-23 19:46;-146;89;-19;-143;-124;114
10-02-23 19:56;-145;90;-19;-144;-124;114
10-02-23 20:06;-144;90;-18;-144;-125;114
10-02-23 20:16;-143;91;-17;-144;-126;114
10-02-23 20:26;-143;91;-17;-144;-126;114
10-02-23 20:36;-141;92;-16;-145;-127;114
10-02-23 20:46;-141;92;-15;-145;-128;114
10-02-23 20:56;-140;92;-14;-146;-129;114
10-02-23 21:06;-139;92;-13;-146;-129;114
10-02-23 21:16;-138;93;-12;-147;-130;114
10-02-23 21:26;-137;93;-11;-147;-130;114
10-02-23 21:36;-136;94;-11;-147;-132;114
10-02-23 21:46;-135;94;-10;-147;-132;114
10-02-23 21:56;-134;94;-9;-148;-132;114
10-02-23 22:06;-133;94;-9;-148;-134;114
10-02-23 22:16;-132;95;-8;-149;-134;114
10-02-23 22:26;-131;96;-7;-149;-136;114
10-02-23 22:36;-130;96;-6;-150;-136;114
10-02-23 22:46;-129;96;-5;-150;-136;114
10-02-23 22:56;-127;97;-5;-151;-137;114
10-02-23 23:06;-127;98;-4;-151;-138;114
10-02-23 23:16;-125;98;-3;-151;-138;114
10-02-23 23:26;-125;98;-3;-151;-138;114
10-02-23 23:36;-124;98;-2;-152;-140;114
10-02-23 23:46;-123;98;-1;-152;-140;114
10-02-23 23:56;-122;99;0;-153;-140;114
11-02-23 00:06;-121;99;1;-153;-141;114
11-02-23 00:16;-120;100;2;-153;-142;114
11-02-23 00:26;-119;100;2;-153;-142;114
11-02-23 00:36;-119;100;3;-154;-142;114
11-02-23 00:46;-118;100;4;-154;-144;114
11-02-23 00:56;-117;101;5;-154;-144;114
11-02-23 01:06;-117;101;5;-155;-144;114
11-02-23 01:16;-116;102;6;-155;-144;114
11-02-23 01:26;-115;102;7;-155;-145;114
11-02-23 01:36;-115;102;7;-155;-146;114
11-02-23 01:46;-113;103;8;-156;-146;114
11-02-23 01:56;-113;103;8;-156;-146;114
11-02-23 02:06;-112;103;9;-156;-146;114
11-02-23 02:16;-111;103;10;-156;-148;114
11-02-23 02:26;-111;103;10;-157;-148;114
11-02-23 02:36;-111;103;11;-157;-148;114
11-02-23 02:46;-109;103;11;-157;-148;114
11-02-23 02:56;-109;103;12;-157;-148;114
11-02-23 03:06;-108;103;13;-158;-149;114
11-02-23 03:16;-107;104;13;-158;-150;114
11-02-23 03:26;-107;104;14;-158;-150;114
11-02-23 03:36;-106;104;15;-159;-150;114
11-02-23 03:46;-105;105;15;-159;-150;114
11-02-23 03:56;-104;105;16;-159;-152;114
11-02-23 04:06;-103;105;17;-159;-152;114
11-02-23 04:16;-103;106;17;-159;-152;114
11-02-23 04:26;-102;106;18;-159;-152;114
11-02-23 04:36;-101;106;19;-159;-152;114
11-02-23 04:46;-100;106;19;-160;-153;114
11-02-23 04:56;-99;107;20;-160;-154;114
11-02-23 05:06;-99;107;21;-161;-154;114
11-02-23 05:16;-98;107;21;-161;-154;114
11-02-23 05:26;-97;107;22;-161;-154;114
11-02-23 05:36;-97;107;23;-161;-155;114
11-02-23 05:46;-96;108;23;-161;-156;114
11-02-23 05:56;-95;108;24;-161;-156;114
11-02-23 06:06;-94;108;24;-162;-156;114
11-02-23 06:16;-93;108;25;-162;-156;114
11-02-23 06:26;-93;108;25;-162;-156;114
11-02-23 06:36;-93;108;25;-162;-156;114
11-02-23 06:46;-92;108;25;-162;-156;114
11-02-23 06:56;-91;109;27;-162;-157;114
11-02-23 07:06;-90;109;27;-162;-158;114
11-02-23 07:16;-89;109;28;-162;-158;114
11-02-23 07:26;-89;109;28;-163;-158;114
11-02-23 07:36;-88;110;29;-163;-158;114
11-02-23 07:46;-87;110;29;-163;-159;114
11-02-23 07:56;-86;110;30;-163;-160;114
11-02-23 08:06;-85;110;31;-164;-160;114
11-02-23 08:16;-85;110;31;-164;-160;114
11-02-23 08:26;-84;110;32;-164;-161;114
11-02-23 08:36;-83;110;33;-165;-162;114
11-02-23 08:46;-82;110;33;-165;-162;114
11-02-23 08:56;-81;110;34;-165;-162;114
11-02-23 09:06;-80;110;34;-165;-163;114
11-02-23 09:16;-79;110;35;-165;-164;114
11-02-23 09:26;-79;112;36;-165;-164;114
11-02-23 09:36;-78;112;37;-166;-164;114
11-02-23 09:46;-77;112;37;-166;-164;114
11-02-23 09:56;-76;112;38;-167;-165;114
11-02-23 10:06;-75;112;39;-167;-166;114
11-02-23 10:16;-74;112;40;-167;-166;114
11-02-23 10:26;-73;112;40;-167;-167;114
11-02-23 10:36;-72;112;41;-168;-167;114
11-02-23 10:46;-71;113;41;-168;-168;114
11-02-23 10:56;-71;113;41;-168;-168;114
11-02-23 11:06;-70;113;42;-168;-168;114
11-02-23 11:16;-69;113;42;-168;-169;114
11-02-23 11:26;-68;113;44;-168;-169;114
11-02-23 11:36;-67;113;45;-168;-169;114
11-02-23 11:46;-66;113;45;-168;-169;114
11-02-23 11:56;-65;114;46;-168;-170;114
11-02-23 12:06;-64;114;47;-168;-171;114
11-02-23 12:16;-63;114;47;-169;-171;114
11-02-23 12:26;-62;114;48;-169;-172;114
11-02-23 12:36;-61;116;49;-169;-172;114
11-02-23 12:46;-60;116;50;-170;-173;114
11-02-23 12:56;-59;116;51;-170;-173;114
11-02-23 13:06;-57;116;52;-171;-174;114
11-02-23 13:16;-57;116;53;-171;-174;114
11-02-23 13:26;-56;116;53;-171;-175;114
11-02-23 13:36;-55;116;54;-171;-175;114
11-02-23 13:46;-54;117;55;-172;-176;114
